"","Code_REGIS","Nom_Partido","CodPartido","Votos"
"13168",25028,"TARJETONES NO MARCADOS",998,230
"13169",25028,"VOTO EN BLANCO",996,496
"13170",25028,"VOTOS NULOS",997,301
"13171",25031,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,1083
"13172",25031,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,15
"13173",25031,"ESTAMOS LISTAS COLOMBIA",1130,1
"13174",25031,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,21
"13175",25031,"MOVIMIENTO GENTE NUEVA",1186,2
"13176",25031,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,4
"13177",25031,"PACTO HISTÓRICO",292,34
"13178",25031,"PARTIDO CAMBIO RADICAL",3,573
"13179",25031,"PARTIDO CENTRO DEMOCRÁTICO",11,1157
"13180",25031,"PARTIDO COMUNES",13,1
"13181",25031,"PARTIDO CONSERVADOR COLOMBIANO",2,165
"13182",25031,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,123
"13183",25031,"PARTIDO LIBERAL COLOMBIANO",1,562
"13184",25031,"PARTIDO NUEVO LIBERALISMO",19,9
"13185",25031,"TARJETONES NO MARCADOS",998,125
"13186",25031,"VOTO EN BLANCO",996,128
"13187",25031,"VOTOS NULOS",997,206
"13188",25034,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,304
"13189",25034,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,19
"13190",25034,"ESTAMOS LISTAS COLOMBIA",1130,0
"13191",25034,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,15
"13192",25034,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"13193",25034,"MOVIMIENTO GENTE NUEVA",1186,3
"13194",25034,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,15
"13195",25034,"MOVIMIENTO UNITARIO METAPOLITICO",1039,0
"13196",25034,"PACTO HISTÓRICO",292,36
"13197",25034,"PARTIDO CAMBIO RADICAL",3,426
"13198",25034,"PARTIDO CENTRO DEMOCRÁTICO",11,465
"13199",25034,"PARTIDO COMUNES",13,1
"13200",25034,"PARTIDO CONSERVADOR COLOMBIANO",2,235
"13201",25034,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,115
"13202",25034,"PARTIDO LIBERAL COLOMBIANO",1,674
"13203",25034,"PARTIDO NUEVO LIBERALISMO",19,7
"13204",25034,"TARJETONES NO MARCADOS",998,47
"13205",25034,"VOTO EN BLANCO",996,73
"13206",25034,"VOTOS NULOS",997,81
"13207",25036,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,1011
"13208",25036,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,52
"13209",25036,"ESTAMOS LISTAS COLOMBIA",1130,2
"13210",25036,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,24
"13211",25036,"MOVIMIENTO GENTE NUEVA",1186,7
"13212",25036,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,5
"13213",25036,"MOVIMIENTO UNITARIO METAPOLITICO",1039,4
"13214",25036,"PACTO HISTÓRICO",292,839
"13215",25036,"PARTIDO CAMBIO RADICAL",3,1638
"13216",25036,"PARTIDO CENTRO DEMOCRÁTICO",11,108
"13217",25036,"PARTIDO COMUNES",13,27
"13218",25036,"PARTIDO CONSERVADOR COLOMBIANO",2,222
"13219",25036,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,97
"13220",25036,"PARTIDO LIBERAL COLOMBIANO",1,251
"13221",25036,"PARTIDO NUEVO LIBERALISMO",19,9
"13222",25036,"TARJETONES NO MARCADOS",998,402
"13223",25036,"VOTO EN BLANCO",996,147
"13224",25036,"VOTOS NULOS",997,241
"13225",25037,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,627
"13226",25037,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,17
"13227",25037,"ESTAMOS LISTAS COLOMBIA",1130,3
"13228",25037,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,32
"13229",25037,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,2
"13230",25037,"PACTO HISTÓRICO",292,173
"13231",25037,"PARTIDO CAMBIO RADICAL",3,881
"13232",25037,"PARTIDO CENTRO DEMOCRÁTICO",11,242
"13233",25037,"PARTIDO COMUNES",13,0
"13234",25037,"PARTIDO CONSERVADOR COLOMBIANO",2,349
"13235",25037,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,104
"13236",25037,"PARTIDO LIBERAL COLOMBIANO",1,1877
"13237",25037,"PARTIDO NUEVO LIBERALISMO",19,4
"13238",25037,"TARJETONES NO MARCADOS",998,270
"13239",25037,"VOTO EN BLANCO",996,98
"13240",25037,"VOTOS NULOS",997,148
"13241",25038,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,1045
"13242",25038,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,148
"13243",25038,"ESTAMOS LISTAS COLOMBIA",1130,1
"13244",25038,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,151
"13245",25038,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,3
"13246",25038,"MOVIMIENTO GENTE NUEVA",1186,5
"13247",25038,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,7
"13248",25038,"MOVIMIENTO UNITARIO METAPOLITICO",1039,6
"13249",25038,"PACTO HISTÓRICO",292,217
"13250",25038,"PARTIDO CAMBIO RADICAL",3,1611
"13251",25038,"PARTIDO CENTRO DEMOCRÁTICO",11,885
"13252",25038,"PARTIDO COMUNES",13,5
"13253",25038,"PARTIDO CONSERVADOR COLOMBIANO",2,1535
"13254",25038,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,1189
"13255",25038,"PARTIDO LIBERAL COLOMBIANO",1,2676
"13256",25038,"PARTIDO NUEVO LIBERALISMO",19,29
"13257",25038,"TARJETONES NO MARCADOS",998,318
"13258",25038,"VOTO EN BLANCO",996,596
"13259",25038,"VOTOS NULOS",997,544
"13260",25040,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,88
"13261",25040,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,39
"13262",25040,"ESTAMOS LISTAS COLOMBIA",1130,2
"13263",25040,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,30
"13264",25040,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"13265",25040,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"13266",25040,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"13267",25040,"PACTO HISTÓRICO",292,37
"13268",25040,"PARTIDO CAMBIO RADICAL",3,1017
"13269",25040,"PARTIDO CENTRO DEMOCRÁTICO",11,346
"13270",25040,"PARTIDO CONSERVADOR COLOMBIANO",2,869
"13271",25040,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,79
"13272",25040,"PARTIDO LIBERAL COLOMBIANO",1,141
"13273",25040,"PARTIDO NUEVO LIBERALISMO",19,11
"13274",25040,"TARJETONES NO MARCADOS",998,101
"13275",25040,"VOTO EN BLANCO",996,76
"13276",25040,"VOTOS NULOS",997,80
"13277",25043,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,1159
"13278",25043,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,2
"13279",25043,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,94
"13280",25043,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"13281",25043,"MOVIMIENTO GENTE NUEVA",1186,1
"13282",25043,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"13283",25043,"PACTO HISTÓRICO",292,136
"13284",25043,"PARTIDO CAMBIO RADICAL",3,474
"13285",25043,"PARTIDO CENTRO DEMOCRÁTICO",11,41
"13286",25043,"PARTIDO CONSERVADOR COLOMBIANO",2,256
"13287",25043,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,24
"13288",25043,"PARTIDO LIBERAL COLOMBIANO",1,316
"13289",25043,"PARTIDO NUEVO LIBERALISMO",19,4
"13290",25043,"TARJETONES NO MARCADOS",998,383
"13291",25043,"VOTO EN BLANCO",996,50
"13292",25043,"VOTOS NULOS",997,86
"13293",25046,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,70
"13294",25046,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,8
"13295",25046,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,35
"13296",25046,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,2
"13297",25046,"PARTIDO CAMBIO RADICAL",3,147
"13298",25046,"PARTIDO CENTRO DEMOCRÁTICO",11,59
"13299",25046,"PARTIDO CONSERVADOR COLOMBIANO",2,288
"13300",25046,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,146
"13301",25046,"PARTIDO LIBERAL COLOMBIANO",1,999
"13302",25046,"PARTIDO NUEVO LIBERALISMO",19,5
"13303",25046,"TARJETONES NO MARCADOS",998,70
"13304",25046,"VOTO EN BLANCO",996,65
"13305",25046,"VOTOS NULOS",997,79
"13306",25049,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,1298
"13307",25049,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,6
"13308",25049,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,30
"13309",25049,"MOVIMIENTO GENTE NUEVA",1186,1
"13310",25049,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"13311",25049,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"13312",25049,"PACTO HISTÓRICO",292,16
"13313",25049,"PARTIDO CAMBIO RADICAL",3,66
"13314",25049,"PARTIDO CENTRO DEMOCRÁTICO",11,834
"13315",25049,"PARTIDO COMUNES",13,8
"13316",25049,"PARTIDO CONSERVADOR COLOMBIANO",2,191
"13317",25049,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,56
"13318",25049,"PARTIDO LIBERAL COLOMBIANO",1,152
"13319",25049,"PARTIDO NUEVO LIBERALISMO",19,8
"13320",25049,"TARJETONES NO MARCADOS",998,87
"13321",25049,"VOTO EN BLANCO",996,60
"13322",25049,"VOTOS NULOS",997,110
"13323",25051,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,144
"13324",25051,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,20
"13325",25051,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,103
"13326",25051,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"13327",25051,"MOVIMIENTO GENTE NUEVA",1186,120
"13328",25051,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"13329",25051,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"13330",25051,"PACTO HISTÓRICO",292,140
"13331",25051,"PARTIDO CAMBIO RADICAL",3,1375
"13332",25051,"PARTIDO CENTRO DEMOCRÁTICO",11,164
"13333",25051,"PARTIDO COMUNES",13,14
"13334",25051,"PARTIDO CONSERVADOR COLOMBIANO",2,637
"13335",25051,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,377
"13336",25051,"PARTIDO LIBERAL COLOMBIANO",1,480
"13337",25051,"PARTIDO NUEVO LIBERALISMO",19,9
"13338",25051,"TARJETONES NO MARCADOS",998,202
"13339",25051,"VOTO EN BLANCO",996,109
"13340",25051,"VOTOS NULOS",997,227
"13341",25052,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,214
"13342",25052,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,8
"13343",25052,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,13
"13344",25052,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"13345",25052,"MOVIMIENTO GENTE NUEVA",1186,9
"13346",25052,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"13347",25052,"PACTO HISTÓRICO",292,35
"13348",25052,"PARTIDO CAMBIO RADICAL",3,967
"13349",25052,"PARTIDO CENTRO DEMOCRÁTICO",11,90
"13350",25052,"PARTIDO COMUNES",13,1
"13351",25052,"PARTIDO CONSERVADOR COLOMBIANO",2,1289
"13352",25052,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,34
"13353",25052,"PARTIDO LIBERAL COLOMBIANO",1,184
"13354",25052,"PARTIDO NUEVO LIBERALISMO",19,1
"13355",25052,"TARJETONES NO MARCADOS",998,142
"13356",25052,"VOTO EN BLANCO",996,66
"13357",25052,"VOTOS NULOS",997,134
"13358",25054,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,7264
"13359",25054,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,1280
"13360",25054,"ESTAMOS LISTAS COLOMBIA",1130,44
"13361",25054,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,601
"13362",25054,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,24
"13363",25054,"MOVIMIENTO GENTE NUEVA",1186,45
"13364",25054,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,169
"13365",25054,"MOVIMIENTO UNITARIO METAPOLITICO",1039,15
"13366",25054,"PACTO HISTÓRICO",292,1327
"13367",25054,"PARTIDO CAMBIO RADICAL",3,5156
"13368",25054,"PARTIDO CENTRO DEMOCRÁTICO",11,4039
"13369",25054,"PARTIDO COMUNES",13,173
"13370",25054,"PARTIDO CONSERVADOR COLOMBIANO",2,4307
"13371",25054,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,2534
"13372",25054,"PARTIDO LIBERAL COLOMBIANO",1,4697
"13373",25054,"PARTIDO NUEVO LIBERALISMO",19,286
"13374",25054,"TARJETONES NO MARCADOS",998,601
"13375",25054,"VOTO EN BLANCO",996,2229
"13376",25054,"VOTOS NULOS",997,1345
"13377",25055,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,153
"13378",25055,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,22
"13379",25055,"ESTAMOS LISTAS COLOMBIA",1130,1
"13380",25055,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,25
"13381",25055,"MOVIMIENTO GENTE NUEVA",1186,1
"13382",25055,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,5
"13383",25055,"PACTO HISTÓRICO",292,19
"13384",25055,"PARTIDO CAMBIO RADICAL",3,201
"13385",25055,"PARTIDO CENTRO DEMOCRÁTICO",11,169
"13386",25055,"PARTIDO COMUNES",13,10
"13387",25055,"PARTIDO CONSERVADOR COLOMBIANO",2,820
"13388",25055,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,21
"13389",25055,"PARTIDO LIBERAL COLOMBIANO",1,144
"13390",25055,"PARTIDO NUEVO LIBERALISMO",19,6
"13391",25055,"TARJETONES NO MARCADOS",998,100
"13392",25055,"VOTO EN BLANCO",996,67
"13393",25055,"VOTOS NULOS",997,75
"13394",25058,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,149
"13395",25058,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,16
"13396",25058,"ESTAMOS LISTAS COLOMBIA",1130,1
"13397",25058,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,4
"13398",25058,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"13399",25058,"MOVIMIENTO GENTE NUEVA",1186,4
"13400",25058,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"13401",25058,"MOVIMIENTO UNITARIO METAPOLITICO",1039,3
"13402",25058,"PACTO HISTÓRICO",292,6
"13403",25058,"PARTIDO CAMBIO RADICAL",3,240
"13404",25058,"PARTIDO CENTRO DEMOCRÁTICO",11,118
"13405",25058,"PARTIDO CONSERVADOR COLOMBIANO",2,104
"13406",25058,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,42
"13407",25058,"PARTIDO LIBERAL COLOMBIANO",1,545
"13408",25058,"TARJETONES NO MARCADOS",998,48
"13409",25058,"VOTO EN BLANCO",996,75
"13410",25058,"VOTOS NULOS",997,72
"13411",25061,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,5973
"13412",25061,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,604
"13413",25061,"ESTAMOS LISTAS COLOMBIA",1130,62
"13414",25061,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,583
"13415",25061,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,33
"13416",25061,"MOVIMIENTO GENTE NUEVA",1186,49
"13417",25061,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,43
"13418",25061,"MOVIMIENTO UNITARIO METAPOLITICO",1039,11
"13419",25061,"PACTO HISTÓRICO",292,2769
"13420",25061,"PARTIDO CAMBIO RADICAL",3,9148
"13421",25061,"PARTIDO CENTRO DEMOCRÁTICO",11,4731
"13422",25061,"PARTIDO COMUNES",13,43
"13423",25061,"PARTIDO CONSERVADOR COLOMBIANO",2,8471
"13424",25061,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,1567
"13425",25061,"PARTIDO LIBERAL COLOMBIANO",1,3708
"13426",25061,"PARTIDO NUEVO LIBERALISMO",19,237
"13427",25061,"TARJETONES NO MARCADOS",998,1478
"13428",25061,"VOTO EN BLANCO",996,2617
"13429",25061,"VOTOS NULOS",997,2263
"13430",25064,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,4015
"13431",25064,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,532
"13432",25064,"ESTAMOS LISTAS COLOMBIA",1130,83
"13433",25064,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,339
"13434",25064,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,15
"13435",25064,"MOVIMIENTO GENTE NUEVA",1186,30
"13436",25064,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,122
"13437",25064,"MOVIMIENTO UNITARIO METAPOLITICO",1039,7
"13438",25064,"PACTO HISTÓRICO",292,1442
"13439",25064,"PARTIDO CAMBIO RADICAL",3,2663
"13440",25064,"PARTIDO CENTRO DEMOCRÁTICO",11,1869
"13441",25064,"PARTIDO COMUNES",13,13
"13442",25064,"PARTIDO CONSERVADOR COLOMBIANO",2,2589
"13443",25064,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,659
"13444",25064,"PARTIDO LIBERAL COLOMBIANO",1,3238
"13445",25064,"PARTIDO NUEVO LIBERALISMO",19,193
"13446",25064,"TARJETONES NO MARCADOS",998,479
"13447",25064,"VOTO EN BLANCO",996,1951
"13448",25064,"VOTOS NULOS",997,1182
"13449",25067,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,165
"13450",25067,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,35
"13451",25067,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,17
"13452",25067,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"13453",25067,"MOVIMIENTO GENTE NUEVA",1186,2
"13454",25067,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"13455",25067,"PACTO HISTÓRICO",292,19
"13456",25067,"PARTIDO CAMBIO RADICAL",3,374
"13457",25067,"PARTIDO CENTRO DEMOCRÁTICO",11,116
"13458",25067,"PARTIDO COMUNES",13,3
"13459",25067,"PARTIDO CONSERVADOR COLOMBIANO",2,525
"13460",25067,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,103
"13461",25067,"PARTIDO LIBERAL COLOMBIANO",1,502
"13462",25067,"PARTIDO NUEVO LIBERALISMO",19,7
"13463",25067,"TARJETONES NO MARCADOS",998,114
"13464",25067,"VOTO EN BLANCO",996,164
"13465",25067,"VOTOS NULOS",997,122
"13466",25069,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,99
"13467",25069,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,63
"13468",25069,"ESTAMOS LISTAS COLOMBIA",1130,1
"13469",25069,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,43
"13470",25069,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,4
"13471",25069,"MOVIMIENTO GENTE NUEVA",1186,5
"13472",25069,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,5
"13473",25069,"PACTO HISTÓRICO",292,41
"13474",25069,"PARTIDO CAMBIO RADICAL",3,338
"13475",25069,"PARTIDO CENTRO DEMOCRÁTICO",11,576
"13476",25069,"PARTIDO CONSERVADOR COLOMBIANO",2,1329
"13477",25069,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,1669
"13478",25069,"PARTIDO LIBERAL COLOMBIANO",1,818
"13479",25069,"PARTIDO NUEVO LIBERALISMO",19,9
"13480",25069,"TARJETONES NO MARCADOS",998,183
"13481",25069,"VOTO EN BLANCO",996,89
"13482",25069,"VOTOS NULOS",997,292
"13483",25070,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,221
"13484",25070,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,45
"13485",25070,"ESTAMOS LISTAS COLOMBIA",1130,4
"13486",25070,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,23
"13487",25070,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"13488",25070,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,6
"13489",25070,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"13490",25070,"PACTO HISTÓRICO",292,35
"13491",25070,"PARTIDO CAMBIO RADICAL",3,1187
"13492",25070,"PARTIDO CENTRO DEMOCRÁTICO",11,455
"13493",25070,"PARTIDO COMUNES",13,2
"13494",25070,"PARTIDO CONSERVADOR COLOMBIANO",2,1072
"13495",25070,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,38
"13496",25070,"PARTIDO LIBERAL COLOMBIANO",1,496
"13497",25070,"PARTIDO NUEVO LIBERALISMO",19,12
"13498",25070,"TARJETONES NO MARCADOS",998,92
"13499",25070,"VOTO EN BLANCO",996,96
"13500",25070,"VOTOS NULOS",997,131
"13501",25073,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,766
"13502",25073,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,180
"13503",25073,"ESTAMOS LISTAS COLOMBIA",1130,2
"13504",25073,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,30
"13505",25073,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"13506",25073,"MOVIMIENTO GENTE NUEVA",1186,1
"13507",25073,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"13508",25073,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"13509",25073,"PACTO HISTÓRICO",292,54
"13510",25073,"PARTIDO CAMBIO RADICAL",3,912
"13511",25073,"PARTIDO CENTRO DEMOCRÁTICO",11,696
"13512",25073,"PARTIDO CONSERVADOR COLOMBIANO",2,1072
"13513",25073,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,90
"13514",25073,"PARTIDO LIBERAL COLOMBIANO",1,302
"13515",25073,"PARTIDO NUEVO LIBERALISMO",19,3
"13516",25073,"TARJETONES NO MARCADOS",998,135
"13517",25073,"VOTO EN BLANCO",996,142
"13518",25073,"VOTOS NULOS",997,201
"13519",25076,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,374
"13520",25076,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,2
"13521",25076,"ESTAMOS LISTAS COLOMBIA",1130,1
"13522",25076,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,155
"13523",25076,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"13524",25076,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,2
"13525",25076,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"13526",25076,"PACTO HISTÓRICO",292,354
"13527",25076,"PARTIDO CAMBIO RADICAL",3,1321
"13528",25076,"PARTIDO CENTRO DEMOCRÁTICO",11,60
"13529",25076,"PARTIDO COMUNES",13,56
"13530",25076,"PARTIDO CONSERVADOR COLOMBIANO",2,239
"13531",25076,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,114
"13532",25076,"PARTIDO LIBERAL COLOMBIANO",1,446
"13533",25076,"PARTIDO NUEVO LIBERALISMO",19,3
"13534",25076,"TARJETONES NO MARCADOS",998,224
"13535",25076,"VOTO EN BLANCO",996,83
"13536",25076,"VOTOS NULOS",997,131
"13537",25079,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,229
"13538",25079,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,70
"13539",25079,"ESTAMOS LISTAS COLOMBIA",1130,3
"13540",25079,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,88
"13541",25079,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"13542",25079,"MOVIMIENTO GENTE NUEVA",1186,1
"13543",25079,"PACTO HISTÓRICO",292,18
"13544",25079,"PARTIDO CAMBIO RADICAL",3,435
"13545",25079,"PARTIDO CENTRO DEMOCRÁTICO",11,490
"13546",25079,"PARTIDO CONSERVADOR COLOMBIANO",2,854
"13547",25079,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,157
"13548",25079,"PARTIDO LIBERAL COLOMBIANO",1,1004
"13549",25079,"PARTIDO NUEVO LIBERALISMO",19,9
"13550",25079,"TARJETONES NO MARCADOS",998,90
"13551",25079,"VOTO EN BLANCO",996,125
"13552",25079,"VOTOS NULOS",997,173
"13553",25082,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,44
"13554",25082,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,17
"13555",25082,"ESTAMOS LISTAS COLOMBIA",1130,1
"13556",25082,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,19
"13557",25082,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"13558",25082,"MOVIMIENTO GENTE NUEVA",1186,2
"13559",25082,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,2
"13560",25082,"PACTO HISTÓRICO",292,42
"13561",25082,"PARTIDO CAMBIO RADICAL",3,732
